ano;estado;uf;partido;part;id;ideol;estruturacao;candleg;candexec;coligacao;votos/leg;votos/exec;eleitorado;pib;pib_cat;idh;idh_cat
2010.00;MG;51.00;PTC;36.00;PTC2010MG;2.00;1.00;0.90;0.00;1.00;302473.00;0.00;14522090.00;351381.00;5.00;0.73;3.00
2010.00;MG;51.00;PTN;37.00;PTN2010MG;2.00;0.00;0.13;0.00;1.00;83213.00;0.00;14522090.00;351381.00;5.00;0.73;3.00
2010.00;MG;51.00;PV;38.00;PV2010MG;1.00;0.00;0.65;1.00;0.00;769656.00;234125.00;14522090.00;351381.00;5.00;0.73;3.00
2010.00;MS;52.00;DEM;1.00;DEM2010MS;2.00;1.00;0.33;0.00;1.00;70260.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PCdoB;3.00;PCdoB2010MS;1.00;1.00;0.29;0.00;1.00;2159.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PDT;6.00;PDT2010MS;1.00;0.00;0.54;0.00;1.00;88168.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PHS;10.00;PHS2010MS;1.00;1.00;0.42;0.00;1.00;1879.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PMDB;12.00;PMDB2010MS;0.00;1.00;0.63;1.00;1.00;295521.00;704407.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PMN;13.00;PMN2010MS;1.00;0.00;0.58;0.00;1.00;29221.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PP;14.00;PP2010MS;2.00;1.00;0.42;0.00;1.00;66970.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PPS;17.00;PPS2010MS;1.00;1.00;0.46;0.00;1.00;44626.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PR;18.00;PR2010MS;2.00;0.00;0.17;0.00;1.00;100396.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PRB;19.00;PRB2010MS;2.00;0.00;0.21;0.00;1.00;16334.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PRP;22.00;PRP2010MS;2.00;0.00;0.25;0.00;1.00;2453.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PRTB;23.00;PRTB2010MS;2.00;0.00;0.13;0.00;1.00;6611.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSB;24.00;PSB2010MS;1.00;0.00;0.38;0.00;1.00;24046.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSC;25.00;PSC2010MS;2.00;0.00;0.33;0.00;1.00;12669.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSDB;27.00;PSDB2010MS;0.00;1.00;0.63;0.00;1.00;155298.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSDC;28.00;PSDC2010MS;2.00;0.00;0.08;0.00;1.00;843.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSL;29.00;PSL2010MS;2.00;0.00;0.25;0.00;1.00;40253.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PSOL;30.00;PSOL2010MS;1.00;1.00;0.21;1.00;0.00;2482.00;18943.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PT;33.00;PT2010MS;1.00;1.00;0.75;1.00;1.00;205434.00;534601.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PTdoB;34.00;PTdoB2010MS;2.00;1.00;0.46;0.00;1.00;77724.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PTB;35.00;PTB2010MS;2.00;1.00;0.63;0.00;1.00;11764.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PTC;36.00;PTC2010MS;2.00;0.00;0.54;0.00;1.00;9397.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PTN;37.00;PTN2010MS;2.00;1.00;0.08;0.00;1.00;3127.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MS;52.00;PV;38.00;PV2010MS;1.00;0.00;1.33;0.00;1.00;30782.00;0.00;1702511.00;43514.00;3.00;0.73;3.00
2010.00;MT;53.00;DEM;1.00;DEM2010MT;2.00;1.00;0.50;0.00;1.00;106967.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PCdoB;3.00;PCdoB2010MT;1.00;1.00;0.21;0.00;1.00;2505.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PDT;6.00;PDT2010MT;1.00;0.00;0.33;0.00;1.00;59707.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PMDB;12.00;PMDB2010MT;0.00;1.00;0.63;1.00;1.00;203448.00;759805.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PMN;13.00;PMN2010MT;1.00;1.00;0.17;0.00;1.00;10220.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PP;14.00;PP2010MT;2.00;0.00;1.00;0.00;0.00;332624.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PPS;17.00;PPS2010MT;1.00;1.00;0.38;0.00;1.00;54800.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PR;18.00;PR2010MT;2.00;0.00;0.63;0.00;1.00;354633.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PRB;19.00;PRB2010MT;2.00;0.00;0.67;0.00;1.00;25132.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PRP;22.00;PRP2010MT;2.00;0.00;0.21;0.00;1.00;6681.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PRTB;23.00;PRTB2010MT;2.00;0.00;0.17;0.00;1.00;2834.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSB;24.00;PSB2010MT;1.00;1.00;0.96;1.00;1.00;58019.00;472475.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSC;25.00;PSC2010MT;2.00;0.00;0.25;0.00;1.00;3821.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSDB;27.00;PSDB2010MT;0.00;1.00;0.63;1.00;1.00;101097.00;245527.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSDC;28.00;PSDC2010MT;2.00;1.00;0.13;0.00;1.00;4335.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSL;29.00;PSL2010MT;2.00;0.00;0.25;0.00;1.00;7874.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PSOL;30.00;PSOL2010MT;1.00;1.00;0.04;1.00;0.00;2323.00;5771.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PT;33.00;PT2010MT;1.00;1.00;0.54;0.00;1.00;117391.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PTdoB;34.00;PTdoB2010MT;2.00;0.00;0.25;0.00;1.00;2305.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PTB;35.00;PTB2010MT;2.00;1.00;0.92;0.00;1.00;62847.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PTC;36.00;PTC2010MT;2.00;0.00;0.17;0.00;1.00;1351.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PTN;37.00;PTN2010MT;2.00;0.00;0.21;0.00;1.00;10590.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;MT;53.00;PV;38.00;PV2010MT;1.00;0.00;0.25;0.00;1.00;12531.00;0.00;2095825.00;59600.00;3.00;0.73;3.00
2010.00;PA;54.00;DEM;1.00;DEM2010PA;2.00;1.00;0.22;0.00;1.00;150208.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PCdoB;3.00;PCdoB2010PA;1.00;1.00;1.41;0.00;0.00;73373.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PDT;6.00;PDT2010PA;1.00;0.00;0.68;0.00;0.00;153817.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PHS;10.00;PHS2010PA;1.00;1.00;0.10;0.00;1.00;8712.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PMDB;12.00;PMDB2010PA;0.00;1.00;0.98;1.00;0.00;591410.00;380331.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PMN;13.00;PMN2010PA;1.00;1.00;0.15;0.00;1.00;49587.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PP;14.00;PP2010PA;2.00;1.00;0.29;0.00;1.00;116672.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PPS;17.00;PPS2010PA;1.00;1.00;0.68;0.00;1.00;101624.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PR;18.00;PR2010PA;2.00;0.00;0.95;0.00;0.00;290098.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PRB;19.00;PRB2010PA;2.00;0.00;1.10;0.00;0.00;116533.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PRP;22.00;PRP2010PA;2.00;0.00;0.10;0.00;1.00;19447.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PRTB;23.00;PRTB2010PA;2.00;0.00;0.07;0.00;1.00;24686.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSB;24.00;PSB2010PA;1.00;1.00;0.83;0.00;0.00;187518.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSC;25.00;PSC2010PA;2.00;0.00;0.63;0.00;1.00;88043.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSDB;27.00;PSDB2010PA;0.00;1.00;0.34;1.00;1.00;408295.00;1720631.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSDC;28.00;PSDC2010PA;2.00;0.00;0.12;0.00;1.00;6162.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSOL;30.00;PSOL2010PA;1.00;1.00;0.29;1.00;0.00;121483.00;107102.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PSTU;32.00;PSTU2010PA;1.00;0.00;0.05;1.00;0.00;5559.00;41514.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PT;33.00;PT2010PA;1.00;1.00;0.85;1.00;1.00;541099.00;1267981.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PTdoB;34.00;PTdoB2010PA;2.00;0.00;0.15;0.00;1.00;9810.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PTB;35.00;PTB2010PA;2.00;0.00;0.49;0.00;0.00;248141.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PTC;36.00;PTC2010PA;2.00;0.00;0.24;0.00;1.00;14129.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PTN;37.00;PTN2010PA;2.00;0.00;0.07;0.00;1.00;1910.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PA;54.00;PV;38.00;PV2010PA;1.00;0.00;0.51;0.00;0.00;108297.00;0.00;4768457.00;77848.00;3.00;0.65;2.00
2010.00;PB;55.00;DEM;1.00;DEM2010PB;2.00;1.00;0.31;0.00;1.00;196306.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PCdoB;3.00;PCdoB2010PB;1.00;1.00;0.11;0.00;1.00;6583.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PCB;4.00;PCB2010PB;1.00;0.00;0.19;1.00;0.00;5932.00;1886.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PCO;5.00;PCO2010PB;1.00;0.00;0.03;1.00;0.00;430.00;2442.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PDT;6.00;PDT2010PB;1.00;1.00;0.08;0.00;1.00;68393.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PHS;10.00;PHS2010PB;1.00;1.00;0.22;0.00;1.00;3138.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PMDB;12.00;PMDB2010PB;0.00;1.00;0.75;1.00;1.00;511804.00;933754.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PMN;13.00;PMN2010PB;1.00;0.00;0.14;0.00;1.00;3554.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PP;14.00;PP2010PB;2.00;1.00;0.17;0.00;1.00;48581.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PPS;17.00;PPS2010PB;1.00;1.00;0.47;0.00;1.00;76944.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PR;18.00;PR2010PB;2.00;0.00;0.17;0.00;1.00;46629.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PRB;19.00;PRB2010PB;2.00;0.00;0.19;0.00;1.00;21331.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PRP;22.00;PRP2010PB;2.00;0.00;0.36;0.00;1.00;39677.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PRTB;23.00;PRTB2010PB;2.00;0.00;0.19;0.00;1.00;3600.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSB;24.00;PSB2010PB;1.00;1.00;0.39;1.00;1.00;184766.00;942121.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSC;25.00;PSC2010PB;2.00;0.00;0.22;0.00;1.00;121666.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSDB;27.00;PSDB2010PB;0.00;1.00;0.36;0.00;1.00;181404.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSDC;28.00;PSDC2010PB;2.00;0.00;0.19;0.00;0.00;4262.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSL;29.00;PSL2010PB;2.00;1.00;0.44;0.00;1.00;124862.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSOL;30.00;PSOL2010PB;1.00;1.00;0.31;1.00;0.00;4806.00;12471.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PSTU;32.00;PSTU2010PB;1.00;0.00;0.00;1.00;1.00;0.00;1252.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PT;33.00;PT2010PB;1.00;1.00;0.61;0.00;1.00;136920.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PTdoB;34.00;PTdoB2010PB;2.00;0.00;0.33;0.00;1.00;38639.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PTB;35.00;PTB2010PB;2.00;0.00;0.17;0.00;1.00;49793.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PTC;36.00;PTC2010PB;2.00;0.00;0.44;0.00;1.00;23744.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PTN;37.00;PTN2010PB;2.00;0.00;0.11;0.00;1.00;93757.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PB;55.00;PV;38.00;PV2010PB;1.00;0.00;0.14;0.00;1.00;4082.00;0.00;2740079.00;31947.00;2.00;0.66;2.00
2010.00;PE;56.00;DEM;1.00;DEM2010PE;2.00;1.00;0.57;0.00;0.00;184376.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PCdoB;3.00;PCdoB2010PE;1.00;1.00;0.12;0.00;1.00;124252.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PCB;4.00;PCB2010PE;1.00;0.00;0.04;0.00;0.00;4167.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PDT;6.00;PDT2010PE;1.00;0.00;0.12;0.00;1.00;256775.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PHS;10.00;PHS2010PE;1.00;1.00;0.80;0.00;0.00;241853.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PMDB;12.00;PMDB2010PE;0.00;1.00;0.31;1.00;1.00;70216.00;585724.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PMN;13.00;PMN2010PE;1.00;0.00;0.39;0.00;1.00;61592.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PP;14.00;PP2010PE;2.00;0.00;0.12;0.00;1.00;100123.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PPS;17.00;PPS2010PE;1.00;1.00;0.29;0.00;1.00;40387.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PR;18.00;PR2010PE;2.00;0.00;0.14;0.00;1.00;291943.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PRB;19.00;PRB2010PE;2.00;0.00;0.02;0.00;1.00;39583.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PRP;22.00;PRP2010PE;2.00;1.00;0.73;0.00;0.00;129319.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PRTB;23.00;PRTB2010PE;2.00;0.00;0.45;1.00;1.00;27087.00;2751.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSB;24.00;PSB2010PE;1.00;1.00;0.43;1.00;1.00;913976.00;3450874.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSC;25.00;PSC2010PE;2.00;0.00;0.04;0.00;1.00;143342.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSDB;27.00;PSDB2010PE;0.00;1.00;0.33;0.00;0.00;454104.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSDC;28.00;PSDC2010PE;2.00;1.00;0.43;0.00;1.00;35270.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSL;29.00;PSL2010PE;2.00;0.00;0.33;0.00;1.00;68328.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSOL;30.00;PSOL2010PE;1.00;1.00;0.20;1.00;0.00;9322.00;37257.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PSTU;32.00;PSTU2010PE;1.00;0.00;0.06;1.00;0.00;3703.00;2748.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PT;33.00;PT2010PE;1.00;1.00;0.29;0.00;1.00;413557.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PTdoB;34.00;PTdoB2010PE;2.00;1.00;0.12;0.00;1.00;7421.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PTB;35.00;PTB2010PE;2.00;1.00;0.27;0.00;1.00;488969.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PTC;36.00;PTC2010PE;2.00;0.00;0.82;0.00;1.00;202542.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PTN;37.00;PTN2010PE;2.00;0.00;0.35;0.00;1.00;56038.00;0.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PE;56.00;PV;38.00;PV2010PE;1.00;0.00;0.47;1.00;0.00;131156.00;86543.00;6257745.00;95187.00;4.00;0.67;2.00
2010.00;PI;57.00;DEM;1.00;DEM2010PI;2.00;0.00;0.37;0.00;1.00;92723.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PCdoB;3.00;PCdoB2010PI;1.00;1.00;0.10;0.00;1.00;57067.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PDT;6.00;PDT2010PI;1.00;1.00;0.37;0.00;1.00;143110.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PHS;10.00;PHS2010PI;1.00;1.00;0.13;0.00;1.00;3307.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PMDB;12.00;PMDB2010PI;0.00;1.00;0.33;0.00;1.00;253249.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PMN;13.00;PMN2010PI;1.00;0.00;0.03;0.00;0.00;1238.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PP;14.00;PP2010PI;2.00;1.00;0.13;0.00;1.00;44313.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PPS;17.00;PPS2010PI;1.00;0.00;0.07;0.00;1.00;27051.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
2010.00;PI;57.00;PR;18.00;PR2010PI;2.00;0.00;0.03;0.00;1.00;2593.00;0.00;2263834.00;22060.00;2.00;0.65;2.00
